column_1;column_2;column_3;column_4;coordonnees;geom
6887;Straimont;5.3811714;49.7961667;49.7961667, 5.3811714;
6890;Anloy;5.2215609;49.9499043;49.9499043, 5.2215609;
6920;Wellin;5.1146708;50.0822967;50.0822967, 5.1146708;
6927;Bure;5.261162;50.0885262;50.0885262, 5.261162;
6927;Grupont;5.2798077;50.0923432;50.0923432, 5.2798077;
6929;Gembes;5.063233;49.997198;49.997198, 5.063233;
6940;Grandhan;5.4086678;50.3299795;50.3299795, 5.4086678;
6940;Septon;5.423028;50.3570338;50.3570338, 5.423028;
6941;Heyd;5.562158;50.346445;50.346445, 5.562158;
6941;Izier;5.5793252;50.3848936;50.3848936, 5.5793252;
6951;Bande;5.4154822;50.1665822;50.1665822, 5.4154822;
6953;Ambly;5.3142288;50.1441815;50.1441815, 5.3142288;
6953;Lesterny;5.2799209;50.1109713;50.1109713, 5.2799209;
6960;Malempré;5.7155249;50.2816159;50.2816159, 5.7155249;
6960;Vaux-Chavanne;5.6968767;50.3021516;50.3021516, 5.6968767;
6972;Erneuville;5.5507905;50.1137831;50.1137831, 5.5507905;
6980;La Roche-En-Ardenne;5.5701521878995;50.182916023074;50.1829160231, 5.5701521879;
6990;Hampteau;5.4729019;50.2579039;50.2579039, 5.4729019;
6990;Marenne;5.4165812;50.2418351;50.2418351, 5.4165812;
7020;Maisières;3.962763;50.4901522;50.4901522, 3.962763;
7021;Havre;4.0453329;50.4643434;50.4643434, 4.0453329;
7024;Ciply;3.9438349;50.4193042;50.4193042, 3.9438349;
7033;Cuesmes;3.9206652;50.436171;50.436171, 3.9206652;
7050;Herchies;3.8577095;50.528238;50.528238, 3.8577095;
7060;Horrues;4.0413076;50.6093445;50.6093445, 4.0413076;
7070;Gottignies;4.0622054;50.4971875;50.4971875, 4.0622054;
7070;Mignault;4.152112;50.5291801;50.5291801, 4.152112;
7080;Frameries;3.8905656;50.4087571;50.4087571, 3.8905656;
7080;La Bouverie;3.8774491;50.407951;50.407951, 3.8774491;
7090;Braine-Le-Comte;4.1425138;50.6123481;50.6123481, 4.1425138;
7090;Steenkerque;4.0698505;50.6432692;50.6432692, 4.0698505;
7100;Haine-Saint-Paul;4.1883094;50.454942;50.454942, 4.1883094;
7110;Houdeng-Aimeries;4.1524459;50.4835958;50.4835958, 4.1524459;
7133;Buvrinnes;4.2055425;50.3897538;50.3897538, 4.2055425;
7134;Epinois;4.2093685;50.4049792;50.4049792, 4.2093685;
7134;Leval-Trahegnies;4.218073;50.416547;50.416547, 4.218073;
7180;Seneffe;4.2664609240834;50.52505545;50.52505545, 4.26646092408;
7190;Ecaussinnes-D'enghien;4.1776303;50.5714795;50.5714795, 4.1776303;
7190;Marche-Lez-Ecaussinnes;4.1832813;50.5468953;50.5468953, 4.1832813;
7301;Hornu;3.8276077;50.4337613;50.4337613, 3.8276077;
7321;Blaton;3.6611754;50.5011724;50.5011724, 3.6611754;
7321;Harchies;3.6936;50.4794445;50.4794445, 3.6936;
7330;Saint-Ghislain;3.8214781396442;50.448359502766;50.4483595028, 3.82147813964;
7340;Warquignies;3.8223517;50.4002638;50.4002638, 3.8223517;
7350;Hensies;3.6847215;50.4328388;50.4328388, 3.6847215;
7387;Angre;3.6954509;50.366983;50.366983, 3.6954509;
7387;Angreau;3.6911259;50.3509285;50.3509285, 3.6911259;
7387;Montignies-Sur-Roc;3.7333223;50.3680079;50.3680079, 3.7333223;
7522;Hertain;3.2880161;50.6141111;50.6141111, 3.2880161;
7533;Thimougies;3.5102508;50.6349458;50.6349458, 3.5102508;
7536;Vaulx;3.426172;50.589889;50.589889, 3.426172;
7538;Vezon;3.5017888;50.5683976;50.5683976, 3.5017888;
7540;Melles;3.4818996;50.646728;50.646728, 3.4818996;
7540;Rumillies;3.4372618;50.6201039;50.6201039, 3.4372618;
7543;Mourcourt;3.445164;50.6530409;50.6530409, 3.445164;
7600;Péruwelz;3.5908864;50.5097897;50.5097897, 3.5908864;
7604;Wasmes-Audemez-Briffoeil;3.5352247;50.5539524;50.5539524, 3.5352247;
7608;Wiers;3.533035;50.508665;50.508665, 3.533035;
7620;Bléharies;3.4155171;50.5131151;50.5131151, 3.4155171;
7621;Lesdain;3.3880963285681;50.520291;50.520291, 3.38809632857;
7623;Rongy;3.3815632027097;50.50665205;50.50665205, 3.38156320271;
7640;Antoing;3.4513116;50.565911;50.565911, 3.4513116;
7712;Herseaux;3.2342044;50.7227127;50.7227127, 3.2342044;
7730;Néchin;3.2690175;50.6669438;50.6669438, 3.2690175;
7740;Warcoing;3.3451985;50.702173;50.702173, 3.3451985;
7743;Obigies;3.364281;50.662055;50.662055, 3.364281;
7784;Bas-Warneton;2.9625206;50.7588153;50.7588153, 2.9625206;
7784;Warneton;2.9502023;50.7529932;50.7529932, 2.9502023;
7800;Lanquesaint;3.8042549;50.6534242;50.6534242, 3.8042549;
7802;Ormeignies;3.7516336;50.5947224;50.5947224, 3.7516336;
7804;Rebaix;3.7836911;50.660198;50.660198, 3.7836911;
7812;Ligne;3.7054981;50.6222783;50.6222783, 3.7054981;
7812;Moulbaix;3.7156806;50.600191;50.600191, 3.7156806;
7812;Villers-Notre-Dame;3.7360962;50.617881;50.617881, 3.7360962;
7822;Meslin-L'evêque;3.8480962;50.6485784;50.6485784, 3.8480962;
7830;Graty;3.9967288;50.6311726;50.6311726, 3.9967288;
7830;Hellebecq;3.8887882;50.663165;50.663165, 3.8887882;
7850;Enghien;4.0406912;50.6927553;50.6927553, 4.0406912;
7860;Lessines;3.8301131;50.7123036;50.7123036, 3.8301131;
7861;Papignies;3.819132;50.6861533;50.6861533, 3.819132;
7864;Deux-Acren;3.8522036;50.7307336;50.7307336, 3.8522036;
7870;Bauffe;3.8537045;50.5701441;50.5701441, 3.8537045;
7870;Cambron-Saint-Vincent;3.9162237;50.5827811;50.5827811, 3.9162237;
7904;Pipaix;3.575887;50.582865;50.582865, 3.575887;
7904;Tourpes;3.6493593;50.572688;50.572688, 3.6493593;
7910;Anvaing;3.5617225;50.6817661;50.6817661, 3.5617225;
7911;Buissenal;3.6551307;50.6648633;50.6648633, 3.6551307;
7911;Moustier;3.619931;50.6557475;50.6557475, 3.619931;
7912;Saint-Sauveur;3.5977459;50.7061803;50.7061803, 3.5977459;
7940;Brugelette;3.8546563;50.5954253;50.5954253, 3.8546563;
7940;Cambron-Casteau;3.8807488;50.5885597;50.5885597, 3.8807488;
7941;Attre;3.8410951;50.6102428;50.6102428, 3.8410951;
7943;Gages;3.8910777;50.6068018;50.6068018, 3.8910777;
7950;Tongre-Saint-Martin;3.7907921;50.5860413;50.5860413, 3.7907921;
7972;Aubechies;3.6769173;50.573932;50.573932, 3.6769173;
8210;Veldegem;3.1606518;51.1048944;51.1048944, 3.1606518;
8370;Uitkerke;3.1404868099971;51.2996935;51.2996935, 3.14048681;
8377;Meetkerke;3.1469831971503;51.2356311;51.2356311, 3.14698319715;
8380;Lissewege;3.1991824156265;51.31711375;51.31711375, 3.19918241563;
8433;Schore;2.8402112;51.1110889;51.1110889, 2.8402112;
8434;Lombardsijde;2.7549864166944;51.15402425;51.15402425, 2.75498641669;
8460;Oudenburg;3.0061089520182;51.20118315;51.20118315, 3.00610895202;
8460;Roksem;3.0333284671459;51.1662204;51.1662204, 3.03332846715;
8470;Gistel;2.9670810948205;51.1582502;51.1582502, 2.96708109482;
8470;Snaaskerke;2.9333678137411;51.17625885;51.17625885, 2.93336781374;
8510;Marke;3.2336226;50.8070452;50.8070452, 3.2336226;
8520;Kuurne;3.2736322150643;50.86005145;50.86005145, 3.27363221506;
8530;Harelbeke;3.3425511;50.8293249;50.8293249, 3.3425511;
8540;Deerlijk;3.3622790229139;50.83878495;50.83878495, 3.36227902291;
8553;Otegem;3.4245499365566;50.80927585;50.80927585, 3.42454993656;
8560;Moorsele;3.1549318040629;50.84259085;50.84259085, 3.15493180406;
8587;Espierres;3.3465264652837;50.72568025;50.72568025, 3.34652646528;
8600;Beerst;2.873227743412;51.05367055;51.05367055, 2.87322774341;
8600;Driekapellen;3.9855229;50.7059709;50.7059709, 3.9855229;
8600;Esen;2.8990845692587;51.02078675;51.02078675, 2.89908456926;
8600;Lampernisse;2.7703028703735;51.0396362;51.0396362, 2.77030287037;
8620;Nieuwpoort;2.7283986495034;51.14416005;51.14416005, 2.7283986495;
8620;Ramskapelle;2.7811249526825;51.10665355;51.10665355, 2.78112495268;
8630;Bulskamp;2.6434487702288;51.0444613;51.0444613, 2.64344877023;
8650;Houthulst;2.9438110508216;50.97407785;50.97407785, 2.94381105082;
8670;Wulpen;2.7073119164927;51.09779175;51.09779175, 2.70731191649;
8690;Alveringem;2.7225688102727;51.01509585;51.01509585, 2.72256881027;
8700;Kanegem;3.4035567083156;51.021401;51.021401, 3.40355670832;
8720;Oeselgem;3.429680547389;50.94008805;50.94008805, 3.42968054739;
8740;Pittem;3.2622730034453;50.99996475;50.99996475, 3.26227300345;
8800;Beveren;3.14416;50.9687312;50.9687312, 3.14416;
8810;Lichtervelde;3.1422717715338;51.03033065;51.03033065, 3.14227177153;
8840;Staden;3.001340623187;50.97048785;50.97048785, 3.00134062319;
8850;Ardooie;3.2045936674459;50.97076545;50.97076545, 3.20459366745;
8870;Izegem;3.2090654210557;50.91382225;50.91382225, 3.20906542106;
8880;Sint-Eloois-Winkel;3.179116;50.8765142;50.8765142, 3.179116;
8890;Dadizele;3.1056665757612;50.84693275;50.84693275, 3.10566657576;
8890;Moorslede;3.0732075972642;50.89006565;50.89006565, 3.07320759726;
8900;Sint-Jan;2.9038085;50.8646017;50.8646017, 2.9038085;
8904;Boezinge;2.8624482523982;50.89329445;50.89329445, 2.8624482524;
8940;Geluwe;3.0689009201802;50.826939;50.826939, 3.06890092018;
8940;Wervik;3.0429882329964;50.79981455;50.79981455, 3.042988233;
8950;Nieuwkerke;2.8251932;50.7457387;50.7457387, 2.8251932;
8970;Poperinge;2.7222592638771;50.84362245;50.84362245, 2.72225926388;
8972;Roesbrugge-Haringe;2.6262588;50.9150531;50.9150531, 2.6262588;
8980;Beselare;3.0293494282427;50.85048855;50.85048855, 3.02934942824;
8980;Geluveld;2.9962568059484;50.8340552;50.8340552, 2.99625680595;
9070;Destelbergen;3.7978887;51.0556204;51.0556204, 3.7978887;
9080;Zaffelare;3.8601634;51.1323736;51.1323736, 3.8601634;
9090;Gontrode;3.7976423;50.9842505;50.9842505, 3.7976423;
9090;Melle;3.7988833;51.00303;51.00303, 3.7988833;
9100;Nieuwkerken-Waas;4.1780279;51.1933908;51.1933908, 4.1780279;
9100;Sint-Niklaas;4.149464320724;51.163813060072;51.1638130601, 4.14946432072;
9120;Haasdonk;4.2383861;51.1806482;51.1806482, 4.2383861;
9120;Melsele;4.2821446;51.2211394;51.2211394, 4.2821446;
9140;Steendorp;4.2646567358993;51.1310863;51.1310863, 4.2646567359;
9140;Temse;4.2133505278525;51.1421436;51.1421436, 4.21335052785;
9150;Rupelmonde;4.2906315;51.1283692;51.1283692, 4.2906315;
9200;Mespelare;4.0652617659305;50.99557415;50.99557415, 4.06526176593;
9220;Moerzeke;4.1585956393745;51.06183125;51.06183125, 4.15859563937;
9230;Wetteren;3.8855494;51.0068804;51.0068804, 3.8855494;
9255;Opdorp;4.2213781726505;51.0286063;51.0286063, 4.22137817265;
9260;Wichelen;3.9806438098974;51.0020843;51.0020843, 3.9806438099;
9308;Gijzegem;4.0413684723722;50.9831967;50.9831967, 4.04136847237;
9320;Nieuwerkerken;4.0060975097656;50.92226365;50.92226365, 4.00609750977;
9340;Oordegem;3.90209;50.9574043;50.9574043, 3.90209;
9400;Appelterre-Eichem;3.9673266115113;50.819114;50.819114, 3.96732661151;
9400;Denderwindeke;4.0241352;50.7986183;50.7986183, 4.0241352;
9400;Lieferinge;4.0533344;50.7918522;50.7918522, 4.0533344;
9403;Neigem;4.0606636;50.803005;50.803005, 4.0606636;
9420;Ottergem;3.9468882;50.9341483;50.9341483, 3.9468882;
9500;Geraardsbergen;3.879789;50.7689045;50.7689045, 3.879789;
9500;Overboelare;3.8625157;50.7622936;50.7622936, 3.8625157;
9521;Letterhoutem;3.8812597;50.92696;50.92696, 3.8812597;
9551;Ressegem;3.9109808;50.8920791;50.8920791, 3.9109808;
9552;Borsbeke;3.8945771;50.9047179;50.9047179, 3.8945771;
9570;Deftinge;3.8409061;50.7863579;50.7863579, 3.8409061;
9570;Sint-Maria-Lierde;3.8370299582538;50.8217365;50.8217365, 3.83702995825;
9620;Grotenberge;3.8333978;50.872305;50.872305, 3.8333978;
9620;Leeuwergem;3.829278;50.8880639;50.8880639, 3.829278;
9620;Velzeke-Ruddershove;3.7825766;50.8824839;50.8824839, 3.7825766;
9630;Meilegem;3.6992879;50.9051876;50.9051876, 3.6992879;
9630;Paulatem;3.7148522;50.8963806;50.8963806, 3.7148522;
9630;Sint-Maria-Latem;3.7059521;50.890215;50.890215, 3.7059521;
9660;Opbrakel;3.7463234;50.7921614;50.7921614, 3.7463234;
9667;Sint-Maria-Horebeke;3.6875097;50.8383442;50.8383442, 3.6875097;
9680;Maarkedal;3.642779;50.7973072;50.7973072, 3.642779;
9700;Eine;3.6226347;50.8695429;50.8695429, 3.6226347;
9700;Melden;3.5655354;50.8155547;50.8155547, 3.5655354;
9700;Mullem;3.6039655;50.8964155;50.8964155, 3.6039655;
9700;Volkegem;3.6356493;50.8408663;50.8408663, 3.6356493;
9750;Zingem;3.653793;50.9039326;50.9039326, 3.653793;
9790;Elsegem;3.5366137;50.8247164;50.8247164, 3.5366137;
9790;Petegem-Aan-De-Schelde;3.5581136;50.8330877;50.8330877, 3.5581136;
9800;Bachte-Maria-Leerne;3.5624453;51.0038237;51.0038237, 3.5624453;
9800;Deinze;3.5274017;50.9840526;50.9840526, 3.5274017;
9800;Gottem;3.4640122;50.9646883;50.9646883, 3.4640122;
9800;Wontergem;3.4443004;50.9786839;50.9786839, 3.4443004;
9800;Zeveren;3.5031988;50.9967515;50.9967515, 3.5031988;
9810;Eke;3.6418029;50.9569377;50.9569377, 3.6418029;
9820;Melsen;3.6928827;50.9579283;50.9579283, 3.6928827;
9831;Deurle;3.6111658724762;51.0000909;51.0000909, 3.61116587248;
9850;Landegem;3.5888091437976;51.0546369;51.0546369, 3.5888091438;
9850;Nevele;3.5491068;51.0330372;51.0330372, 3.5491068;
9880;Aalter;3.4176803282422;51.088195;51.088195, 3.41768032824;
9880;Poeke;3.4455642;51.0414698;51.0414698, 3.4455642;
9910;Knesselare;3.412339;51.1392692;51.1392692, 3.412339;
9932;Ronsele;3.5532444;51.1303816;51.1303816, 3.5532444;
9940;Sleidinge;3.6789045;51.131929;51.131929, 3.6789045;
9980;Sint-Laureins;3.5374820679851;51.2330483;51.2330483, 3.53748206799;
1020;Laeken;4.3487134;50.883392;50.883392, 4.3487134;
1030;Schaerbeek;4.3737121;50.8676041;50.8676041, 4.3737121;
1090;Jette;4.3260903;50.8777634;50.8777634, 4.3260903;
1140;Evere;4.4021602;50.8704524;50.8704524, 4.4021602;
1170;Watermael-Boitsfort;4.4158177;50.799394;50.799394, 4.4158177;
1200;Woluwe-Saint-Lambert;4.4284842;50.8466928;50.8466928, 4.4284842;
1210;Saint-Josse-Ten-Noode;4.3723364;50.8530739;50.8530739, 4.3723364;
1331;Rosières;4.5463113019639;50.73713045;50.73713045, 4.54631130196;
1340;Ottignies-Louvain-La-Neuve;4.5804937701303;50.6726725;50.6726725, 4.58049377013;
1350;Enines;4.9260633;50.6943193;50.6943193, 4.9260633;
1350;Jauche;4.9552091;50.6816078;50.6816078, 4.9552091;
1350;Marilles;4.9529173;50.7072943;50.7072943, 4.9529173;
1350;Noduwez;4.9640083;50.7293197;50.7293197, 4.9640083;
1357;Neerheylissem;4.9890154;50.7567681;50.7567681, 4.9890154;
1357;Opheylissem;4.9780806;50.7478407;50.7478407, 4.9780806;
1360;Orbais;4.7631073;50.6376269;50.6376269, 4.7631073;
1360;Thorembais-Les-Béguines;4.8183242;50.6584082;50.6584082, 4.8183242;
1370;Dongelberg;4.8203333;50.7016251;50.7016251, 4.8203333;
1370;Jodoigne-Souveraine;4.8405644;50.7081169;50.7081169, 4.8405644;
1370;Lathuy;4.824622;50.7230097;50.7230097, 4.824622;
1370;Saint-Jean-Geest;4.8957659;50.7397177;50.7397177, 4.8957659;
1370;Saint-Remy-Geest;4.8583707;50.7471089;50.7471089, 4.8583707;
1380;Couture-Saint-Germain;4.4825691512066;50.6628104;50.6628104, 4.48256915121;
1380;Plancenoit;4.4212124182736;50.66254755;50.66254755, 4.42121241827;
1390;Nethen;4.6736552349571;50.78382875;50.78382875, 4.67365523496;
1401;Baulers;4.3586482570372;50.6172472;50.6172472, 4.35864825704;
1430;Bierghes;4.1227257983451;50.69657845;50.69657845, 4.12272579835;
1435;Mont-Saint-Guibert;4.6127019;50.6365628;50.6365628, 4.6127019;
1440;Braine-Le-Château;4.2666690726132;50.68088165;50.68088165, 4.26666907261;
1470;Bousval;4.5192034141632;50.63205335;50.63205335, 4.51920341416;
1472;Vieux-Genappe;4.4015030981612;50.62902485;50.62902485, 4.40150309816;
1474;Ways;4.4729429472611;50.6269861;50.6269861, 4.47294294726;
1495;Sart-Dames-Avelines;4.4895548874612;50.554167;50.554167, 4.48955488746;
1495;Tilly;4.5522187220517;50.57640235;50.57640235, 4.55221872205;
1540;Herfelingen;4.0974868;50.747729;50.747729, 4.0974868;
1540;Herne;4.0260115663497;50.72329555;50.72329555, 4.02601156635;
1541;Sint-Pieters-Kapelle;3.9985766720315;50.70721955;50.70721955, 3.99857667203;
1570;Vollezele;4.0247359;50.76088;50.76088, 4.0247359;
1600;Oudenaken;4.1958992;50.7804875;50.7804875, 4.1958992;
1600;Sint-Pieters-Leeuw;4.2452186173064;50.78118355;50.78118355, 4.24521861731;
1620;Drogenbos;4.3173542;50.786532;50.786532, 4.3173542;
1651;Lot;4.2729986221483;50.76514035;50.76514035, 4.27299862215;
1674;Bellingen;4.1601450278998;50.73779765;50.73779765, 4.1601450279;
1700;Sint-Martens-Bodegem;4.2150592;50.8627233;50.8627233, 4.2150592;
1700;Sint-Ulriks-Kapelle;4.2206526;50.8800337;50.8800337, 4.2206526;
1701;Itterbeek;4.2501187;50.8395994;50.8395994, 4.2501187;
1702;Groot-Bijgaarden;4.2635668372339;50.8714357;50.8714357, 4.26356683723;
1755;Leerbeek;4.1192641;50.7773538;50.7773538, 4.1192641;
1785;Brussegem;4.2658869;50.9277713;50.9277713, 4.2658869;
1790;Teralfene;4.09834;50.8921419;50.8921419, 4.09834;
1820;Perk;4.4960702;50.9331623;50.9331623, 4.4960702;
1840;Malderen;4.2437819;51.0198436;51.0198436, 4.2437819;
1840;Steenhuffel;4.2624672;50.9944384;50.9944384, 4.2624672;
1850;Grimbergen;4.4013732626459;50.95030565;50.95030565, 4.40137326265;
1880;Kapelle-Op-Den-Bos;4.3599725;51.0131904;51.0131904, 4.3599725;
1910;Buken;4.617418;50.937546;50.937546, 4.617418;
1950;Kraainem;4.4691371;50.8606105;50.8606105, 4.4691371;
1980;Eppegem;4.4556575;50.961429;50.961429, 4.4556575;
1981;Hofstade;4.5042526607237;50.9939033;50.9939033, 4.50425266072;
2040;Antwerpen;4.3997081;51.2211097;51.2211097, 4.3997081;
2140;Borgerhout;4.4403895064496;51.21029905;51.21029905, 4.44038950645;
2220;Heist-Op-Den-Berg;4.7193765534389;51.06251415;51.06251415, 4.71937655344;
2221;Booischot;4.7692867998141;51.0471677;51.0471677, 4.76928679981;
2230;Ramsel;4.8336098;51.0324718;51.0324718, 4.8336098;
2235;Houtvenne;4.8012932645531;51.04605145;51.04605145, 4.80129326455;
2260;Zoerle-Parwijs;4.8729402;51.0880889;51.0880889, 4.8729402;
2280;Grobbendonk;4.7318844301963;51.18870335;51.18870335, 4.7318844302;
2381;Weelde;5.0182445420616;51.41206885;51.41206885, 5.01824454206;
2387;Baarle-Hertog;4.9004051710883;51.412750431352;51.4127504314, 4.90040517109;
2390;Malle;4.7149828;51.3001124;51.3001124, 4.7149828;
2390;Oostmalle;4.7331618;51.3019209;51.3019209, 4.7331618;
2430;Eindhout;4.9972890275518;51.10171295;51.10171295, 4.99728902755;
2460;Kasterlee;4.967812;51.2407915;51.2407915, 4.967812;
2460;Lichtaart;4.9037390737022;51.2309182;51.2309182, 4.9037390737;
2520;Oelegem;4.5972162;51.2110687;51.2110687, 4.5972162;
2540;Hove;4.477387;51.1486117;51.1486117, 4.477387;
2570;Duffel;4.5061988;51.0957176;51.0957176, 4.5061988;
2580;Beerzel;4.6630807412987;51.06299735;51.06299735, 4.6630807413;
2630;Aartselaar;4.3870241;51.133297;51.133297, 4.3870241;
2660;Hoboken;4.3511502171395;51.1757824;51.1757824, 4.35115021714;
2860;Sint-Katelijne-Waver;4.5114278140147;51.06232435;51.06232435, 4.51142781401;
2950;Kapellen;4.4312318305558;51.332759;51.332759, 4.43123183056;
2960;Brecht;4.5972381789962;51.3347679;51.3347679, 4.597238179;
3012;Wilsele;4.7136294;50.9095362;50.9095362, 4.7136294;
3020;Veltem-Beisem;4.6255138;50.9020979;50.9020979, 4.6255138;
3040;Huldenberg;4.5828587400028;50.7950895;50.7950895, 4.58285874;
3040;Ottenburg;4.6258024576448;50.7540955;50.7540955, 4.62580245764;
3052;Blanden;4.7056796612254;50.8281673;50.8281673, 4.70567966123;
3080;Vossem;4.5565660886042;50.83488335;50.83488335, 4.5565660886;
3150;Haacht;4.6386824;50.9769286;50.9769286, 4.6386824;
3202;Rillaar;4.8970494266873;50.97591095;50.97591095, 4.89704942669;
3220;Holsbeek;4.7557296717686;50.92172015;50.92172015, 4.75572967177;
3271;Averbode;4.9770845794874;51.0278406;51.0278406, 4.97708457949;
3271;Zichem;4.984958799435;51.0085771;51.0085771, 4.98495879943;
3290;Deurne;5.0964572;51.0392379;51.0392379, 5.0964572;
3290;Diest;5.052873496255;50.98456645;50.98456645, 5.05287349625;
3300;Hakendover;4.9886552612345;50.7971718;50.7971718, 4.98865526123;
3320;Hoegaarden;4.88114193614;50.7877912;50.7877912, 4.88114193614;
3321;Outgaarden;4.9193571;50.7665968;50.7665968, 4.9193571;
3350;Neerhespen;5.0579336298623;50.78801405;50.78801405, 5.05793362986;
3350;Wommersom;5.0183106289924;50.812361;50.812361, 5.01831062899;
3360;Opvelp;4.7912847996064;50.80732735;50.80732735, 4.79128479961;
3370;Boutersem;4.8336178052558;50.8473461;50.8473461, 4.83361780526;
3370;Kerkom;4.8643358054912;50.85699665;50.85699665, 4.86433580549;
3380;Glabbeek;4.9513009;50.8725203;50.8725203, 4.9513009;
3400;Eliksem;5.0074922319452;50.78710135;50.78710135, 5.00749223195;
3400;Laar;4.4410406;51.2687557;51.2687557, 4.4410406;
3400;Neerwinden;5.0409975765006;50.7652288;50.7652288, 5.0409975765;
3400;Overwinden;5.0448025257015;50.75242545;50.75242545, 5.0448025257;
3401;Waasmont;5.0609420487376;50.72608345;50.72608345, 5.06094204874;
3401;Walsbets;5.0878535498936;50.7385007;50.7385007, 5.08785354989;
3450;Grazen;5.1299277800431;50.8754117;50.8754117, 5.12992778004;
3454;Rummen;5.1564917481959;50.88594765;50.88594765, 5.1564917482;
3560;Lummen;5.2025589998731;51.00313255;51.00313255, 5.20255899987;
3570;Alken;5.3079873;50.8754731;50.8754731, 5.3079873;
3582;Koersel;5.271159654589;51.06978945;51.06978945, 5.27115965459;
3600;Genk;5.5001456;50.9654864;50.9654864, 5.5001456;
3630;Leut;5.7355142;50.9921686;50.9921686, 5.7355142;
3630;Maasmechelen;5.696445;50.9635024;50.9635024, 5.696445;
3650;Stokkem;5.7508381619462;51.0197939;51.0197939, 5.75083816195;
3660;Opglabbeek;5.581962;51.0429949;51.0429949, 5.581962;
3670;Meeuwen;5.5029170798132;51.07822635;51.07822635, 5.50291707981;
3670;Wijshagen;5.532541372001;51.0770409;51.0770409, 5.532541372;
3700;'s Herenelderen;5.5030479;50.8064756;50.8064756, 5.5030479;
3700;Berg;5.1521172;51.1695659;51.1695659, 5.1521172;
3700;Haren;4.4125708732431;50.8919661;50.8919661, 4.41257087324;
3700;Kolmont;5.4206775;50.8027416;50.8027416, 5.4206775;
3700;Mal;5.5223906;50.7689604;50.7689604, 5.5223906;
3700;Nerem;5.5102044;50.7630913;50.7630913, 5.5102044;
3700;Sluizen;2.7568247;51.133268;51.133268, 2.7568247;
3740;Bilzen;5.5163011;50.8713356;50.8713356, 5.5163011;
3740;Waltwilder;5.5464648;50.8638819;50.8638819, 5.5464648;
3770;Genoelselderen;5.5369013;50.8017668;50.8017668, 5.5369013;
3791;Remersdaal;5.8818776028446;50.72838165;50.72838165, 5.88187760284;
3800;Ordingen;5.2381902322176;50.8137716;50.8137716, 5.23819023222;
3803;Duras;5.1461581286779;50.83411245;50.83411245, 5.14615812868;
3806;Velm;5.1322112767812;50.78000075;50.78000075, 5.13221127678;
3840;Gors-Opleeuw;5.3849412792168;50.8308593;50.8308593, 5.38494127922;
3870;Opheers;5.2944311;50.7366903;50.7366903, 5.2944311;
3870;Rukkelingen-Loon;5.2539162;50.7278444;50.7278444, 5.2539162;
3870;Veulen;5.3063809;50.7633827;50.7633827, 5.3063809;
3910;Sint-Huibrechts-Lille;5.4937001151083;51.2253075;51.2253075, 5.49370011511;
3940;Hechtel;5.3415643775263;51.11664635;51.11664635, 5.34156437753;
3941;Eksel;5.3440439268887;51.1567865;51.1567865, 5.34404392689;
3980;Tessenderlo;5.0893974;51.0681628;51.0681628, 5.0893974;
4000;Glain;5.541864;50.648205;50.648205, 5.541864;
4000;Liège;5.5734203;50.6451381;50.6451381, 5.5734203;
4032;Chênee;5.619261;50.6111024;50.6111024, 5.619261;
4041;Vottem;5.5846274;50.672653;50.672653, 5.5846274;
4050;Chaudfontaine;5.6469688;50.5847922;50.5847922, 5.6469688;
4121;Neuville-En-Condroz;5.4514318;50.5520337;50.5520337, 5.4514318;
4122;Plainevaux;5.5215011;50.5446771;50.5446771, 5.5215011;
4140;Sprimont;5.6466570762919;50.5065636;50.5065636, 5.64665707629;
4141;Louveigné;5.7172477995985;50.5248417;50.5248417, 5.7172477996;
4171;Poulseur;5.5827847;50.5097627;50.5097627, 5.5827847;
4180;Comblain-Fairon;5.5428656;50.4454473;50.4454473, 5.5428656;
4180;Hamoir;5.5328465;50.4253958;50.4253958, 5.5328465;
4181;Filot;5.5680501;50.426751;50.426751, 5.5680501;
4190;Werbomont;5.686798;50.3800099;50.3800099, 5.686798;
4210;Lamontzée;5.0899261;50.583727;50.583727, 5.0899261;
4210;Marneffe;5.1448898;50.5790977;50.5790977, 5.1448898;
4254;Ligney;5.182381;50.66174;50.66174, 5.182381;
4257;Corswarem;5.2131541;50.7095698;50.7095698, 5.2131541;
4260;Avennes;5.1159746;50.6287517;50.6287517, 5.1159746;
4260;Ville-En-Hesbaye;5.1157512;50.6182889;50.6182889, 5.1157512;
4280;Bertrée;5.089556;50.6941776;50.6941776, 5.089556;
4280;Crehen;5.0621464;50.6605954;50.6605954, 5.0621464;
4280;Hannut;5.0779916;50.6724649;50.6724649, 5.0779916;
4280;Lens-Saint-Remy;5.1329047;50.6534024;50.6534024, 5.1329047;
4280;Merdorp;4.9987365;50.6492972;50.6492972, 4.9987365;
4280;Wansin;5.02018;50.678627;50.678627, 5.02018;
4300;Bovenistier;5.2843336;50.6674954;50.6674954, 5.2843336;
4317;Viemme;5.2683121;50.6482877;50.6482877, 5.2683121;
4340;Othée;5.4680939;50.7159281;50.7159281, 5.4680939;
4367;Kemexhe;5.4060353;50.6961807;50.6961807, 5.4060353;
4367;Odeur;5.4158293;50.707654;50.707654, 5.4158293;
4367;Thys;5.3894005;50.7225262;50.7225262, 5.3894005;
4400;Flémalle-Haute;5.4474684;50.6018434;50.6018434, 5.4474684;
